,Theta,Phi,Psi
7069,3.390874450226201,0.215578137661338,3.176777971940002
7070,3.7897300095257607,0.2732213687185302,3.2424578695725357
7071,3.174168759205849,0.20042491803514786,3.087116664462277
7072,3.1374979276963058,0.2022667402030644,3.015927334759514
7073,3.10108071443578,0.16283829035749636,3.074451684685695
7074,2.6843966401084014,0.09559703070407463,2.6019535996406824
7075,3.266480825558696,0.19913324200265017,3.413083583610817
7076,2.981707350911338,0.213381731214935,3.3599089626702408
7077,2.840714622260708,0.2181156115597277,3.0329881231613642
7078,3.1301967555346333,0.21545899085541756,3.23745310421337
7079,3.533310001280861,0.2109900108599182,3.2025003879267535
7080,3.5678627372797127,0.26033836999170135,3.193486607485572
7081,3.156522311036244,0.2064582566290546,3.1474483293986006
7082,3.1374979276963058,0.2022667402030644,3.015927334759514
7083,3.099575108502826,0.16120819011918391,3.076871271484958
7084,2.6843966401084014,0.09559703070407463,2.6019535996406824
7085,3.266480825558696,0.19913324200265017,3.413083583610817
7086,2.981707350911338,0.213381731214935,3.3599089626702408
7087,2.840714622260708,0.2181156115597277,3.0329881231613642
7088,3.1301967555346333,0.21545899085541756,3.23745310421337
7089,3.8458321983051778,0.2077747015274,3.278989990675757
7090,3.4626535061933885,0.25191010681270004,3.2233578130255145
7091,3.1352418789157355,0.20787587742191374,3.0960395501819358
7092,3.1374979276963058,0.2022667402030644,3.015927334759514
7093,3.099575108502826,0.16120819011918391,3.076871271484958
7094,2.6843966401084014,0.09559703070407463,2.6019535996406824
7095,3.008986129395456,0.19529251580537907,3.4726819389345724
7096,2.762691877567791,0.19583650224069815,3.4220922535575675
7097,2.840714622260708,0.2181156115597277,3.0329881231613642
7098,3.1301967555346333,0.21545899085541756,3.23745310421337
7099,3.8458321983051778,0.2077747015274,3.278989990675757
7100,3.4626535061933885,0.25191010681270004,3.2233578130255145
7101,3.1352418789157355,0.20787587742191374,3.0960395501819358
7102,3.1374979276963058,0.2022667402030644,3.015927334759514
7103,3.099575108502826,0.16120819011918391,3.076871271484958
7104,2.6843966401084014,0.09559703070407463,2.6019535996406824
7105,3.008986129395456,0.19529251580537907,3.4726819389345724
7106,2.762691877567791,0.19583650224069815,3.4220922535575675
7107,2.840714622260708,0.2181156115597277,3.0329881231613642
7108,3.1301967555346333,0.21545899085541756,3.23745310421337
7109,3.8458321983051778,0.2077747015274,3.278989990675757
7110,3.4626535061933885,0.25191010681270004,3.2233578130255145
7111,3.1352418789157355,0.20787587742191374,3.0960395501819358
7112,3.1374979276963058,0.2022667402030644,3.015927334759514
7113,3.099575108502826,0.16120819011918391,3.076871271484958
7114,2.6843966401084014,0.09559703070407463,2.6019535996406824
7115,3.008986129395456,0.19529251580537907,3.4726819389345724
7116,2.8432839514444215,0.2022926962624607,3.3992103982412427
7117,2.7902963635460862,0.22080805578337492,3.0358864507551533
7118,3.1301967555346333,0.21545899085541756,3.23745310421337
7119,3.7672029612699585,0.2066018875818997,3.2971890964339976
7120,3.3979630846245956,0.26153418511497395,3.2076750502786266
7121,2.8932349541394853,0.17532789331895726,3.001932014921743
7122,3.1374979276963058,0.2022667402030644,3.015927334759514
7123,3.0958993390247764,0.15722848163703468,3.082778423623217
7124,2.6843966401084014,0.09559703070407463,2.6019535996406824
7125,3.008986129395456,0.19529251580537907,3.4726819389345724
7126,2.6994899036810525,0.2016220356787739,3.4150884739047385
7127,2.7902963635460862,0.22080805578337492,3.0358864507551533
7128,3.105313672489798,0.21131905618652538,3.285742753523379
7129,3.7672029612699585,0.2066018875818997,3.2971890964339976
7130,3.304221125841156,0.24544918937902654,3.2326818301197444
7131,2.8932349541394853,0.17532789331895726,3.001932014921743
7132,3.1374979276963058,0.2022667402030644,3.015927334759514
7133,2.913006623443644,0.17771048062364128,3.2360973966143387
7134,2.9721172845562633,0.16250536891400683,2.846189532359752
7135,2.9296714860827424,0.20454651973384802,3.31426447385111
7136,2.8496278596928843,0.20232228447751513,3.39850988902867
7137,2.792154574353168,0.2207520824730245,3.037360292569047
7138,3.154648164072546,0.21978426319779415,3.2725821924939975
7139,3.4770353886918492,0.20524853564126544,3.3292300796607166
7140,3.304221125841156,0.24544918937902654,3.2326818301197444
7141,2.8932349541394853,0.17532789331895726,3.001932014921743
7142,3.1374979276963058,0.2022667402030644,3.015927334759514
7143,2.913006623443644,0.17771048062364128,3.2360973966143387
7144,2.967862815176377,0.16359975156797754,2.874253015972083
7145,2.9296714860827424,0.20454651973384802,3.31426447385111
7146,2.9064459977718466,0.20557504209336802,3.3750525088250005
7147,2.792154574353168,0.2207520824730245,3.037360292569047
7148,3.154648164072546,0.21978426319779415,3.2725821924939975
7149,3.4770353886918492,0.20524853564126544,3.3292300796607166
7150,3.2522279469114546,0.23644658138979863,3.2331357656431248
7151,3.0550876293256763,0.18362308413509287,3.0926720422084384
7152,3.0484032701763737,0.1924408247064486,3.010822556865135
7153,2.913006623443644,0.17771048062364128,3.2360973966143387
7154,2.967862815176377,0.16359975156797754,2.874253015972083
7155,2.9296714860827424,0.20454651973384802,3.31426447385111
7156,2.936529144438129,0.18501473182984737,3.1297512178990576
7157,2.792154574353168,0.2207520824730245,3.037360292569047
7158,3.1041272674993996,0.22206213878472536,3.263704973329942
7159,3.4770353886918492,0.20524853564126544,3.3292300796607166
7160,3.2522279469114546,0.23644658138979863,3.2331357656431248
7161,3.0550876293256763,0.18362308413509287,3.0926720422084384
7162,3.0968510887154865,0.2097897095356438,3.0929737731099
7163,2.913006623443644,0.17771048062364128,3.2360973966143387
7164,2.9612968121545773,0.1680872827699817,2.9277929277153008
7165,2.9296714860827424,0.20454651973384802,3.31426447385111
7166,2.8753683595158583,0.18573264135295897,3.148879258305951
7167,2.892164947167515,0.2066295334219436,3.0583989128483715
7168,3.1037294929435015,0.22189147908797063,3.262568109850577
7169,3.3996417997214796,0.2012819988650506,3.285840643144404
7170,3.2522279469114546,0.23644658138979863,3.2331357656431248
7171,3.0632032073867057,0.18870784708659533,3.0927306752987045
7172,3.0654750905759127,0.2043148760932899,3.1174001083719607
7173,2.896396496658068,0.1509625846645469,3.1581870596689567
7174,2.9612968121545773,0.1680872827699817,2.9277929277153008
7175,2.9296714860827424,0.20454651973384802,3.31426447385111
7176,2.8753683595158583,0.18573264135295897,3.148879258305951
7177,2.7961167810208174,0.19970076429535955,2.965708160322806
7178,3.1037294929435015,0.22189147908797063,3.262568109850577
7179,3.3891897860334916,0.20377525639054725,3.2821037344986674
7180,3.2522279469114546,0.23644658138979863,3.2331357656431248
7181,3.0653571378651248,0.18874196421864983,3.092086811044386
7182,3.0654750905759127,0.2043148760932899,3.1174001083719607
7183,2.614270385856958,0.12072712083760109,3.0872442723241424
7184,2.9612968121545773,0.1680872827699817,2.9277929277153008
7185,2.809087037366433,0.1926210064797769,3.3445936153886633
7186,2.8753683595158583,0.18573264135295897,3.148879258305951
7187,2.7961167810208174,0.19970076429535955,2.965708160322806
7188,3.1037294929435015,0.22189147908797063,3.262568109850577
7189,3.464372182878731,0.18584100158425151,3.3089836982228866
7190,3.2522279469114546,0.23644658138979863,3.2331357656431248
7191,3.055471979129352,0.18020226901808745,3.048168873332777
7192,3.0654750905759127,0.2043148760932899,3.1174001083719607
7193,2.477952651377714,0.10212326392655603,3.149879404433952
7194,2.9612968121545773,0.1680872827699817,2.9277929277153008
7195,2.8085977182910056,0.19269987670357935,3.345933532798131
7196,3.1452794384931546,0.18578229744310015,3.222247138806809
7197,2.745685190618531,0.1960627058023926,2.917039432402385
7198,3.1037294929435015,0.22189147908797063,3.262568109850577
7199,3.464372182878731,0.18584100158425151,3.3089836982228866
7200,3.2522279469114546,0.23644658138979863,3.2331357656431248
7201,3.065655699221754,0.17968088381140696,3.0524795333474524
7202,3.0654750905759127,0.2043148760932899,3.1174001083719607
7203,2.477952651377714,0.10212326392655603,3.149879404433952
7204,2.9612968121545773,0.1680872827699817,2.9277929277153008
7205,2.786100369913125,0.19168263378585995,3.3659485151205257
7206,3.1452794384931546,0.18578229744310015,3.222247138806809
7207,2.745685190618531,0.1960627058023926,2.917039432402385
7208,3.1037294929435015,0.22189147908797063,3.262568109850577
7209,3.464372182878731,0.18584100158425151,3.3089836982228866
7210,3.069149968148344,0.22185077832023944,3.1188901722253797
7211,3.065655699221754,0.17968088381140696,3.0524795333474524
7212,3.0654750905759127,0.2043148760932899,3.1174001083719607
7213,2.477952651377714,0.10212326392655603,3.149879404433952
7214,2.9283663591482005,0.16442892127343198,2.8884480619095627
7215,2.786100369913125,0.19168263378585995,3.3659485151205257
7216,3.1452794384931546,0.18578229744310015,3.222247138806809
7217,2.745685190618531,0.1960627058023926,2.917039432402385
7218,3.1037294929435015,0.22189147908797063,3.262568109850577
7219,3.464372182878731,0.18584100158425151,3.3089836982228866
7220,3.072232661691156,0.2365608772274627,3.120140121408387
7221,3.0654649044147986,0.1773783143609246,3.0488533656738457
7222,3.0654750905759127,0.2043148760932899,3.1174001083719607
7223,2.477952651377714,0.10212326392655603,3.149879404433952
7224,2.9283663591482005,0.16442892127343198,2.8884480619095627
7225,3.0316886990490457,0.18956749843098364,3.345322721841196
7226,3.1475164372110593,0.18526281002465853,3.2251861099127708
7227,2.745685190618531,0.1960627058023926,2.917039432402385
7228,2.991741234969304,0.23308602229500078,3.248154949596044
7229,3.464372182878731,0.18584100158425151,3.3089836982228866
7230,3.072232661691156,0.2365608772274627,3.120140121408387
7231,3.0654649044147986,0.1773783143609246,3.0488533656738457
7232,2.9574790710155208,0.20152804153638176,3.049736447061746
7233,2.5424994869771194,0.12477084246987832,3.0937447133041096
7234,2.9283663591482005,0.16442892127343198,2.8884480619095627
7235,3.0316886990490457,0.18956749843098364,3.345322721841196
7236,3.1475164372110593,0.18526281002465853,3.2251861099127708
7237,2.6147332241995276,0.179822141552831,2.8355920565613535
7238,2.991741234969304,0.23308602229500078,3.248154949596044
7239,3.464372182878731,0.18584100158425151,3.3089836982228866
7240,3.072232661691156,0.2365608772274627,3.120140121408387
7241,3.0654649044147986,0.1773783143609246,3.0488533656738457
7242,2.902920676277462,0.1848720461363758,3.0162637562866825
7243,2.5374850533175333,0.12410664439546899,3.0911659131121003
7244,2.9283663591482005,0.16442892127343198,2.8884480619095627
7245,3.0316886990490457,0.18956749843098364,3.345322721841196
7246,3.0644076822808035,0.17736192963358122,3.097484216513654
7247,2.6147332241995276,0.179822141552831,2.8355920565613535
7248,3.0250743627345953,0.20789855997733991,3.1580435211949514
7249,3.464372182878731,0.18584100158425151,3.3089836982228866
7250,3.072232661691156,0.2365608772274627,3.120140121408387
7251,3.1284263882909777,0.17447561841312487,3.061476946280025
7252,2.902920676277462,0.1848720461363758,3.0162637562866825
7253,2.539038218033006,0.12522686955163534,3.0860273021694757
7254,2.9283663591482005,0.16442892127343198,2.8884480619095627
7255,3.04559992203115,0.18437802209666793,3.2399485209761636
7256,3.0121718183177792,0.17979121130580644,3.0712120041763806
7257,2.6147332241995276,0.179822141552831,2.8355920565613535
7258,3.0250743627345953,0.20789855997733991,3.1580435211949514
7259,3.464372182878731,0.18584100158425151,3.3089836982228866
7260,3.072232661691156,0.2365608772274627,3.120140121408387
7261,3.1284263882909777,0.17447561841312487,3.061476946280025
7262,2.8825866592777927,0.18103899338565435,2.992662731762011
7263,2.539038218033006,0.12522686955163534,3.0860273021694757
7264,2.9283663591482005,0.16442892127343198,2.8884480619095627
7265,3.074540246123874,0.18091803177183963,3.1775889220909193
7266,3.1000232801129877,0.17978437435676575,3.1232944066718256
7267,2.6147332241995276,0.179822141552831,2.8355920565613535
7268,3.090836763542168,0.22029506536600046,3.234371776172119
7269,3.464372182878731,0.18584100158425151,3.3089836982228866
7270,3.0786320223023407,0.2309658317601367,3.1594330449743624
7271,2.990268941572632,0.16293130561533264,3.0672317521225456
7272,2.932588519270708,0.18075048041674427,3.022702872628767
7273,2.6839794942784505,0.1487737103673314,3.0466372821131094
7274,2.7805586291172673,0.171683374626189,2.8635383017520457
7275,3.074540246123874,0.18091803177183963,3.1775889220909193
7276,3.1000232801129877,0.17978437435676575,3.1232944066718256
7277,2.6147332241995276,0.179822141552831,2.8355920565613535
7278,3.090836763542168,0.22029506536600046,3.234371776172119
7279,3.464372182878731,0.18584100158425151,3.3089836982228866
7280,3.0786320223023407,0.2309658317601367,3.1594330449743624
7281,2.990268941572632,0.16293130561533264,3.0672317521225456
7282,2.932588519270708,0.18075048041674427,3.022702872628767
7283,2.4042991645728566,0.09052621927574908,2.966701759327051
7284,2.7440139303634434,0.16950383842215394,2.825278580001929
7285,3.074540246123874,0.18091803177183963,3.1775889220909193
7286,3.0896652434370235,0.18024516976630492,3.145363387243563
7287,2.6147332241995276,0.179822141552831,2.8355920565613535
7288,3.090836763542168,0.22029506536600046,3.234371776172119
7289,3.352644321999346,0.1961465272336632,3.2866665898168415
7290,3.079789653058475,0.24512517724149813,3.1542964488268677
7291,3.033714084709869,0.14950982621314446,3.1007710964293835
7292,2.932588519270708,0.18075048041674427,3.022702872628767
7293,2.7378619891669773,0.1535760258867325,3.096752563553999
7294,2.7587825601379112,0.17001384923738322,2.841020567129513
7295,3.074540246123874,0.18091803177183963,3.1775889220909193
7296,3.0878566211473557,0.18855956124898646,3.1476697578192354
7297,2.6147332241995276,0.179822141552831,2.8355920565613535
7298,3.090836763542168,0.22029506536600046,3.234371776172119
7299,3.352644321999346,0.1961465272336632,3.2866665898168415
7300,3.079789653058475,0.24512517724149813,3.1542964488268677
7301,3.033714084709869,0.14950982621314446,3.1007710964293835
7302,2.932588519270708,0.18075048041674427,3.022702872628767
7303,2.8466745550532546,0.1520805028650782,3.0982305550229
7304,2.7587825601379112,0.17001384923738322,2.841020567129513
7305,3.074540246123874,0.18091803177183963,3.1775889220909193
7306,3.1044985564814827,0.2005623821000488,3.162085124025955
7307,2.809096502030874,0.16576039906439707,2.958607383175891
7308,3.090836763542168,0.22029506536600046,3.234371776172119
7309,3.352644321999346,0.1961465272336632,3.2866665898168415
7310,3.079789653058475,0.24512517724149813,3.1542964488268677
7311,3.033714084709869,0.14950982621314446,3.1007710964293835
7312,2.932588519270708,0.18075048041674427,3.022702872628767
7313,2.911187686562977,0.177830029024859,3.113746437139229
7314,2.7587825601379112,0.17001384923738322,2.841020567129513
7315,3.074540246123874,0.18091803177183963,3.1775889220909193
7316,3.1044985564814827,0.2005623821000488,3.162085124025955
7317,2.821601241804231,0.1681808618235014,2.9708468904251495
7318,2.9560263530107536,0.19988143614876894,3.074675445180327
7319,3.1379467367518634,0.1841442192429139,3.1570854988870636
7320,3.078382722641123,0.22791656927910564,3.1605392281615288
7321,3.0421583894838276,0.1556001922299952,3.1080856150375733
7322,2.9519066273308483,0.18297681032629862,3.0383657241867312
7323,2.911187686562977,0.177830029024859,3.113746437139229
7324,2.762170587769521,0.16991498991971063,2.848022547415765
7325,3.074540246123874,0.18091803177183963,3.1775889220909193
7326,3.1934021154162555,0.2110169783273494,3.1843160585837236
7327,2.821601241804231,0.1681808618235014,2.9708468904251495
7328,2.9675674496079494,0.20410047673809034,3.0821002124085446
7329,3.2101891770194144,0.177894809864377,3.1898113719306638
7330,3.0254941333481247,0.21207275884817908,3.1457373251606837
7331,3.0421583894838276,0.1556001922299952,3.1080856150375733
7332,2.8757130529993162,0.20608907247062064,2.9795058464491024
7333,2.9254415038382264,0.1793652776499927,3.1364827342773025
7334,2.762170587769521,0.16991498991971063,2.848022547415765
7335,3.0723358199788087,0.15395500300750764,3.1873703198156917
7336,3.1568116505646677,0.20175131178040923,3.182245175357192
7337,2.821601241804231,0.1681808618235014,2.9708468904251495
7338,2.9754722463747183,0.20541612159874517,3.0911088036442926
7339,3.2101891770194144,0.177894809864377,3.1898113719306638
7340,3.0904579102677667,0.22605747104339177,3.2014604212505375
7341,3.0421583894838276,0.1556001922299952,3.1080856150375733
7342,2.833664013602087,0.20637272490170444,2.9324645965636065
7343,3.028847652918614,0.17883127711064314,3.1558490349526673
7344,2.697893796711662,0.15921700079870513,2.774770400185357
7345,3.0723358199788087,0.15395500300750764,3.1873703198156917
7346,3.1709564518629794,0.2097544209028262,3.1813870109628573
7347,2.821601241804231,0.1681808618235014,2.9708468904251495
7348,2.8912508530121936,0.25016077586333985,3.007410889996369
7349,3.1313904978665446,0.1924765613967622,3.171007528571568
7350,3.122398377881637,0.228505893707597,3.2349185857094267
7351,3.150511516224567,0.14941968572050407,3.1755068937316078
7352,2.833664013602087,0.20637272490170444,2.9324645965636065
7353,3.028847652918614,0.17883127711064314,3.1558490349526673
7354,2.697893796711662,0.15921700079870513,2.774770400185357
7355,3.069061673392069,0.15210249537139137,3.1875689621269774
7356,3.1709564518629794,0.2097544209028262,3.1813870109628573
7357,2.955708412586629,0.1786984232565994,3.057496044191851
7358,2.8912508530121936,0.25016077586333985,3.007410889996369
7359,3.157382107951625,0.17115316209464793,3.151670375488722
7360,3.126902191278158,0.21583603384821543,3.225400645343762
7361,3.150511516224567,0.14941968572050407,3.1755068937316078
7362,2.833664013602087,0.20637272490170444,2.9324645965636065
7363,3.028847652918614,0.17883127711064314,3.1558490349526673
7364,2.697893796711662,0.15921700079870513,2.774770400185357
7365,3.069061673392069,0.15210249537139137,3.1875689621269774
7366,3.17148157930585,0.21130411642463784,3.1815380415642753
7367,2.955708412586629,0.1786984232565994,3.057496044191851
7368,3.0279329439022042,0.23041563989202446,3.0924267784030883
7369,3.21723106857198,0.18406254833348998,3.127344259921542
7370,3.1218381815089846,0.21635083845010517,3.2303832317781636
7371,3.0760959121542215,0.1627958202307414,3.118425366470998
7372,2.8767499453883985,0.20029307117162132,2.9817757309817234
7373,3.028847652918614,0.17883127711064314,3.1558490349526673
7374,3.000992057050057,0.15265616805140214,3.043126076093697
7375,3.050187153530637,0.1880414368363868,3.1439069512010365
7376,3.17148157930585,0.21130411642463784,3.1815380415642753
7377,2.928578544781891,0.18277601885959463,3.0410608915287347
7378,2.966612825200232,0.2228266013418546,3.0419354313664306
7379,3.21723106857198,0.18406254833348998,3.127344259921542
7380,3.1218381815089846,0.21635083845010517,3.2303832317781636
7381,3.0760959121542215,0.1627958202307414,3.118425366470998
7382,2.9089118578247333,0.20835781854822516,3.0033068795496365
7383,3.0162450680574304,0.17848131244263274,3.1577559642066717
7384,3.000992057050057,0.15265616805140214,3.043126076093697
7385,2.965884180890029,0.19399661338258067,3.065099502852769
7386,3.1605048283676105,0.2124200072215321,3.1923382992279974
7387,2.9609931364930366,0.17838568847071767,3.0580605025770473
7388,2.7859812115019573,0.232985910668927,2.918848605038938
7389,3.21723106857198,0.18406254833348998,3.127344259921542
7390,3.1218381815089846,0.21635083845010517,3.2303832317781636
7391,3.0760959121542215,0.1627958202307414,3.118425366470998
7392,2.954881354210421,0.19914822740399296,3.034889763565936
7393,3.0162450680574304,0.17848131244263274,3.1577559642066717
7394,3.04080180673252,0.1270483328128832,3.0282622804793684
7395,2.965884180890029,0.19399661338258067,3.065099502852769
7396,3.1766904302101,0.21153122074788758,3.204157568023952
7397,2.9093476530739837,0.16957558401915016,3.023301428282578
7398,2.7859812115019573,0.232985910668927,2.918848605038938
7399,3.21723106857198,0.18406254833348998,3.127344259921542
7400,3.1218381815089846,0.21635083845010517,3.2303832317781636
7401,3.0760959121542215,0.1627958202307414,3.118425366470998
7402,2.954881354210421,0.19914822740399296,3.034889763565936
7403,3.0162450680574304,0.17848131244263274,3.1577559642066717
7404,3.04080180673252,0.1270483328128832,3.0282622804793684
7405,3.0981685038232056,0.1653274212580252,3.172639145258219
7406,3.1327983748841253,0.19026667336326886,3.166750335438081
7407,2.7514234046238526,0.1759965751998656,2.933211273633381
7408,2.7859812115019573,0.232985910668927,2.918848605038938
7409,3.21723106857198,0.18406254833348998,3.127344259921542
7410,3.1218381815089846,0.21635083845010517,3.2303832317781636
7411,3.085483116714653,0.163872479331988,3.1414818266774702
7412,2.8950058873253495,0.19297888180313108,2.9647802456050036
7413,3.0162450680574304,0.17848131244263274,3.1577559642066717
7414,3.04080180673252,0.1270483328128832,3.0282622804793684
7415,3.1189073176823854,0.16770604553821433,3.223576954634306
7416,3.1327983748841253,0.19026667336326886,3.166750335438081
7417,2.6534043058391013,0.1723289455161658,2.8731882250481244
7418,2.7694574716282854,0.20573658439698647,2.925716083654796
7419,3.221223407390279,0.18535269750401084,3.129586341697528
7420,3.1218381815089846,0.21635083845010517,3.2303832317781636
7421,3.085483116714653,0.163872479331988,3.1414818266774702
7422,2.8950058873253495,0.19297888180313108,2.9647802456050036
7423,3.1195052694247387,0.18023220350522584,3.238740586409813
7424,3.04080180673252,0.1270483328128832,3.0282622804793684
7425,3.1230732871451714,0.17447204507413805,3.2065344821423487
7426,3.1327983748841253,0.19026667336326886,3.166750335438081
7427,2.6253447967820134,0.17185316546752877,2.8511817916875044
7428,2.7694574716282854,0.20573658439698647,2.925716083654796
7429,3.275756772690829,0.19475817146934557,3.0794903651532985
7430,3.1218381815089846,0.21635083845010517,3.2303832317781636
7431,3.0588325265338976,0.12540248209425722,3.0763114046954048
7432,2.8950058873253495,0.19297888180313108,2.9647802456050036
7433,3.1195052694247387,0.18023220350522584,3.238740586409813
7434,3.04080180673252,0.1270483328128832,3.0282622804793684
7435,3.1230732871451714,0.17447204507413805,3.2065344821423487
7436,3.1296345340558145,0.18787840784289625,3.18388445778147
7437,2.6253447967820134,0.17185316546752877,2.8511817916875044
7438,2.7694574716282854,0.20573658439698647,2.925716083654796
7439,3.4104098252917967,0.21661538920478252,3.0356201851927564
7440,3.1218381815089846,0.21635083845010517,3.2303832317781636
7441,3.056417436216265,0.12562293242450517,3.0698755565460702
7442,2.8950058873253495,0.19297888180313108,2.9647802456050036
7443,3.1195052694247387,0.18023220350522584,3.238740586409813
7444,3.04080180673252,0.1270483328128832,3.0282622804793684
7445,3.1230733369059718,0.1744703578320042,3.206533521307234
7446,3.1296345340558145,0.18787840784289625,3.18388445778147
7447,2.6517579607213526,0.17806336384157015,2.8648425364827466
7448,2.7694574716282854,0.20573658439698647,2.925716083654796
7449,3.4104098252917967,0.21661538920478252,3.0356201851927564
7450,3.1218381815089846,0.21635083845010517,3.2303832317781636
7451,3.056417436216265,0.12562293242450517,3.0698755565460702
7452,2.8950058873253495,0.19297888180313108,2.9647802456050036
7453,3.1195052694247387,0.18023220350522584,3.238740586409813
7454,3.04080180673252,0.1270483328128832,3.0282622804793684
7455,3.3848782927677115,0.17247452483508346,3.3963350803492807
7456,3.1001585746557647,0.16281541135695707,3.137986411516057
7457,2.6517579607213526,0.17806336384157015,2.8648425364827466
7458,2.7694574716282854,0.20573658439698647,2.925716083654796
7459,3.4104098252917967,0.21661538920478252,3.0356201851927564
7460,3.1218381815089846,0.21635083845010517,3.2303832317781636
7461,3.188100731669552,0.10855789566601706,3.136596899783263
7462,2.8950058873253495,0.19297888180313108,2.9647802456050036
7463,3.1195052694247387,0.18023220350522584,3.238740586409813
7464,3.04080180673252,0.1270483328128832,3.0282622804793684
7465,3.2696297319879752,0.19169852064414025,3.323624832413954
7466,3.1001585746557647,0.16281541135695707,3.137986411516057
7467,2.6517579607213526,0.17806336384157015,2.8648425364827466
7468,2.7837677845762525,0.20616763323975879,2.938088730943253
7469,3.4104098252917967,0.21661538920478252,3.0356201851927564
7470,3.1218381815089846,0.21635083845010517,3.2303832317781636
7471,3.2128819954117653,0.13382902308360367,3.193445242183884
7472,2.8950058873253495,0.19297888180313108,2.9647802456050036
7473,3.1133048471647298,0.17465029574146337,3.206449880619491
7474,3.04080180673252,0.1270483328128832,3.0282622804793684
7475,3.3333299059022083,0.20297290485189612,3.1933084951708413
7476,3.1001585746557647,0.16281541135695707,3.137986411516057
7477,2.4268320039203113,0.16427131555764415,2.772432355813776
7478,2.7837677845762525,0.20616763323975879,2.938088730943253
7479,3.497900722921672,0.25914197662997207,2.99588027507351
7480,3.157624462210318,0.22042286241899545,3.2080678248716405
7481,3.2128819954117653,0.13382902308360367,3.193445242183884
7482,2.994545993491534,0.184621400833928,3.0749769279171177
7483,3.0036947579372835,0.18513354199080495,3.117188025427422
7484,3.04080180673252,0.1270483328128832,3.0282622804793684
7485,3.3333299059022083,0.20297290485189612,3.1933084951708413
7486,3.113917376261941,0.1967912728780409,3.19662536782347
7487,2.486877944506227,0.17131937276750356,2.8003000939274028
7488,3.2462101414264217,0.24047158267908736,2.9755120963120687
7489,3.475891337363149,0.2538116677254085,3.0037438338158564
7490,3.3014443915263927,0.23551075246979197,3.1157369408074094
7491,3.2128819954117653,0.13382902308360367,3.193445242183884
7492,2.9918590502720765,0.18796574944448144,3.0776905242499346
7493,3.0036947579372835,0.18513354199080495,3.117188025427422
7494,3.072596933975267,0.1524616829709969,3.0771991937820293
7495,3.0670919200872615,0.19301679037591463,3.0696939607053038
7496,3.113917376261941,0.1967912728780409,3.19662536782347
7497,2.743416834994122,0.190099872437328,2.956258087762789
7498,3.2462101414264217,0.24047158267908736,2.9755120963120687
7499,3.442244009603283,0.23846204044675245,3.0280127263825967
7500,3.3847726073217554,0.24830800009150572,3.1259775419815363
7501,3.2128819954117653,0.13382902308360367,3.193445242183884
7502,2.9996623612198174,0.18916415386865282,3.078649510284746
7503,3.0036947579372835,0.18513354199080495,3.117188025427422
7504,3.072596933975267,0.1524616829709969,3.0771991937820293
7505,3.0670919200872615,0.19301679037591463,3.0696939607053038
7506,3.113917376261941,0.1967912728780409,3.19662536782347
7507,2.743416834994122,0.190099872437328,2.956258087762789
7508,3.099806573818779,0.24197236494088828,2.936303159532635
7509,3.457928944196013,0.24211122387304312,3.0259256368994816
7510,3.3847726073217554,0.24830800009150572,3.1259775419815363
7511,3.4238938937471364,0.10853679749542595,3.3000544561043283
7512,3.0365774235452525,0.1916284270866929,3.1167667529487377
7513,3.0090590903652368,0.18258989645013488,3.114074721919662
7514,3.072596933975267,0.1524616829709969,3.0771991937820293
7515,3.055155865388434,0.197862582699775,3.059562255501842
7516,3.099643012193758,0.18147738294103818,3.1553689680078394
7517,2.784402472798157,0.18931783061605223,2.9815995230346117
7518,3.099806573818779,0.24197236494088828,2.936303159532635
7519,3.3668742280972723,0.20187564819929685,3.088172688641286
7520,3.3847726073217554,0.24830800009150572,3.1259775419815363
7521,3.4238938937471364,0.10853679749542595,3.3000544561043283
7522,3.061604717601682,0.1998487637836648,3.1192150935416425
7523,2.987349443276707,0.17545925706747637,3.1119509361797957
7524,3.072596933975267,0.1524616829709969,3.0771991937820293
7525,2.8697603508451492,0.1694891631372985,3.0222064581651478
7526,3.1877891062739514,0.1792850734122014,3.2039575723613276
7527,2.9000655090663336,0.17470718963239906,3.0391975818463512
7528,3.124802445685642,0.2666654214171157,2.867301598805376
7529,3.3723600410468215,0.20194627261324974,3.0886761927763797
7530,3.3847726073217554,0.24830800009150572,3.1259775419815363
7531,3.323060519372514,0.12127414453118983,3.249841295402324
7532,3.1360918876026465,0.21163644758559363,3.1568805138874003
7533,2.987349443276707,0.17545925706747637,3.1119509361797957
7534,3.0365855941000603,0.15548471937806196,3.067435855914636
7535,2.8697603508451492,0.1694891631372985,3.0222064581651478
7536,3.2391403828573178,0.19727853672079707,3.1836290977088226
7537,2.9000655090663336,0.17470718963239906,3.0391975818463512
7538,3.0636839354882963,0.22611057875693202,2.976084984828527
7539,3.3723064285294413,0.20174602643811124,3.0885150803046897
7540,3.3847726073217554,0.24830800009150572,3.1259775419815363
7541,3.323060519372514,0.12127414453118983,3.249841295402324
7542,3.06957342675296,0.2018273428330538,3.1651466075724315
7543,2.987349443276707,0.17545925706747637,3.1119509361797957
7544,3.1630634128267032,0.17291297705037284,3.075377139409403
7545,2.948978520516808,0.1816129212044909,3.038168321638104
7546,3.2391403828573178,0.19727853672079707,3.1836290977088226
7547,2.7830789113598797,0.1379539477404892,3.0843228660762128
7548,3.0538815023742165,0.23007258688822582,2.9657391090221172
